id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
2163,Synset('polystyrene.n.01'),4,expanded polystyrene looks like a rigid white foam and is used as packing or insulation,Synset('table.n.01'),1,see table 1,0
2164,Synset('fountain_of_youth.n.01'),1,Ponce de Leon discovered Florida while searching for the Fountain of Youth,Synset('mobilization.n.01'),2,mobilization of the troops,1
2165,Synset('bit.n.06'),1,there are 8 bits in a byte,Synset('painting.n.02'),2,he studied painting and sculpture for many years,1
2166,Synset('set.n.01'),1,a set of books,Synset('right.n.07'),2,he feels he is in the right,1
2167,Synset('trimming.n.01'),1,the children had to be in bed before it was time for the trimming of the tree,Synset('battle_of_kerbala.n.01'),2,the Battle of Kerbala is the basis for the Ta'ziyehs that are performed annually,1
2168,Synset('cut.n.20'),2,he was punished for taking too many cuts in his math class,Synset('macaroni.n.01'),4,Yankee Doodle stuck a feather in his cap and called it macaroni,1
2169,Synset('affinity.n.03'),1,in anatomical structure prehistoric man shows close affinity with modern humans,Synset('stick.n.09'),2,the policy so far is all stick and no carrot,1
2170,Synset('ironing.n.01'),3,there was a basketful of ironing to do,Synset('word.n.07'),1,large computers use words up to 64 bits long,0
2171,Synset('fuddy-duddy.n.01'),2,you may accuse me of being and old fuddy-duddy trying to stop young people having fun,Synset('flood.n.02'),1,a flood of requests,0
2172,Synset('tramcar.n.01'),2,a tramcar carries coal out of a coal mine,Synset('fatigue_duty.n.01'),1,the soldiers were put on fatigue to teach them a lesson,0
2173,Synset('baghdad.n.01'),3,Baghdad is one of the great cities of the Muslim world,Synset('cad.n.01'),2,you dirty dog,0
2174,Synset('change.n.07'),2,she brought a change in her overnight bag,Synset('rotor.n.03'),1,there are horizontal rotors on a helicopter or compressor rotors in a jet engine,0
2175,Synset('nearness.n.01'),1,the sudden closeness of the dock sent him into action,Synset('twist.n.11'),2,they liked to dance the twist,1
2176,Synset('authority.n.06'),1,authority for the program was renewed several times,Synset('trophy_wife.n.01'),8,his trophy wife was an asset to his business,1
2177,Synset('case.n.19'),1,the burglar carried his loot in a pillowcase,Synset('plantar_wart.n.01'),2,pressure causes plantar warts to develop a painful callus around the soft center,1
2178,Synset('restoration.n.05'),1,the restoration looked exactly like the original,Synset('election.n.01'),2,the results of the election will be announced tonight,1
2179,Synset('reelection.n.01'),2,he did not run for reelection,Synset('bag.n.01'),1,he stuffed his laundry into a large bag,0
2180,Synset('kat.n.01'),2,in Yemen kat is used daily by 85% of adults,Synset('window.n.07'),1,he stuck his head in the window,0
2181,Synset('rock.n.04'),2,he was her rock during the crisis,Synset('meeting.n.02'),1,there was an informal meeting in my living room,0
2182,Synset('fault.n.04'),2,they built it right over a geological fault,Synset('bach.n.02'),1,he played Bach on the organ,0
2183,Synset('pursued.n.01'),2,the film jumped back and forth from the pursuer to the pursued,Synset('notch.n.03'),1,there were four notches in the handle of his revolver,0
2184,Synset('sheep.n.03'),2,his students followed him like sheep,Synset('startup.n.01'),1,repeated shutdowns and startups are expensive,0
2185,Synset('high_priest.n.01'),2,he's the high priest of contemporary jazz,Synset('idea.n.03'),1,he has an idea that we don't like him,0
2186,Synset('naturalness.n.01'),1,he accepted the naturalness of death,Synset('bootlegging.n.01'),2,the Prohibition amendment made bootlegging profitable,1
2187,Synset('craftsman.n.02'),2,the jewelry was made by internationally famous craftsmen,Synset('corner.n.08'),1,his lying got him into a tight corner,0
2188,Synset('regular.n.03'),2,he is one of the party regulars,Synset('loss.n.05'),1,he sympathized on the loss of their grandfather,0
2189,Synset('county.n.01'),1,"the county has a population of 12,345 people",Synset('id.n.02'),2,you had to show your ID in order to get in,1
2190,Synset('secretary_of_housing_and_urban_development.n.01'),2,the first Secretary of Housing and Urban Development was Robert C. Weaver who was appointed by Johnson,Synset('aposematic_coloration.n.01'),1,a skunk's aposematic coloration,0
2191,Synset('job.n.04'),1,he held the job in his left hand and worked on it with his right,Synset('solution.n.01'),2,he used a solution of peroxide and water,1
2192,Synset('holder.n.02'),2,they held two hostages,Synset('quality.n.03'),1,each town has a quality all its own,0
2193,Synset('blue.n.02'),2,she was wearing blue,Synset('bad_check.n.01'),1,issuing a bad check is a form of larceny,0
2194,Synset('airhead.n.01'),2,she's a total airhead,Synset('accusation.n.02'),1,the newspaper published charges that Jones was guilty of drunken driving,0
2195,Synset('energy.n.03'),1,Europeans often laugh at American energy,Synset('roaster.n.01'),2,the honoree gave his roasters as good as he got,1
2196,Synset('tightening.n.01'),1,the tightening of economic controls,Synset('element.n.05'),2,the alchemists believed that there were four elements,1
2197,Synset('brokerage_account.n.01'),1,"you can't get a brokerage account unless you have $20,000",Synset('costume.n.04'),2,he wore his national costume,1
2198,Synset('moot.n.01'),2,he organized the weekly moot,Synset('envelope.n.05'),1,test pilots try to push the envelope,0
2199,Synset('air_pollution.n.01'),2,air pollution reduced the visibility,Synset('performance.n.02'),1,we congratulated him on his performance at the rehearsal,0
2200,Synset('expurgator.n.01'),2,Thomas Bowdler was a famous expurgator,Synset('desertification.n.01'),1,the dust storms in Korea are the result of rapid desertification in China,0
2201,Synset('brace.n.01'),2,he wore a brace on his knee,Synset('kalashnikov_culture.n.01'),1,the Kalashnikov culture in Afghanistan,0
2202,Synset('superlative.n.03'),2,`fastest' is the superlative of the adjective `fast',Synset('difficulty.n.03'),1,grappling with financial difficulties,0
2203,Synset('sex_chromatin.n.01'),2,the presence or absence of sex chromatin in cells obtained by amniocentesis makes it possible to determine the sex of a fetus,Synset('bull.n.02'),4,he was a bull of a man,1
2204,Synset('affinity.n.07'),1,an affinity for politics,Synset('remuneration.n.02'),2,adequate remuneration for his work,1
2205,Synset('foray.n.02'),1,scientists' forays into politics,Synset('clipping.n.01'),2,he searched through piles of letters and clippings,1
2206,Synset('sectarian.n.01'),2,most sectarians are intolerant of the views of any other sect,Synset('block.n.05'),1,there is a block of classrooms in the west wing,0
2207,Synset('drenching.n.01'),1,he gave it a good drenching,Synset('contretemps.n.01'),2,he tried to smooth over his contretemps with the policeman,1
2208,Synset('meronym.n.01'),1,`brim' and `crown' are meronyms of `hat',Synset('habit.n.02'),2,owls have nocturnal habits,1
2209,Synset('pillar.n.01'),1,science eroded the pillars of superstition,Synset('intifada.n.01'),2,the first intifada ended when Israel granted limited autonomy to the Palestine National Authority in 1993,1
2210,Synset('complementary_color.n.01'),1,yellow and blue are complementaries,Synset('impression.n.08'),2,he did a funny impression of a politician,1
2211,Synset('realization.n.01'),1,a growing realization of the risk involved,Synset('capacity.n.04'),2,the plant is working at 80 per cent capacity,1
2212,Synset('relative.n.01'),2,police are searching for relatives of the deceased,Synset('canada.n.01'),1,the border between the United States and Canada is the longest unguarded border in the world,0
2213,Synset('giver.n.01'),2,there are no greater givers than those who give themselves,Synset('golan_heights.n.01'),1,artillery on the Golan Heights can dominate a large area of Israel,0
2214,Synset('movie.n.01'),2,they went to a movie every Saturday night,Synset('cityscape.n.01'),1,the dominant character of the cityscape is it poverty,0
2215,Synset('acrylamide.n.01'),2,they claimed that acrylamide is produced when certain carbohydrates are baked or fried at high temperatures,Synset('formulation.n.03'),1,he suggested a better formulation,0
2216,Synset('filaggrin.n.01'),3,the specific target of the immune response in rheumatoid arthritis is filaggrin,Synset('yarder.n.01'),1,the golfer hit a 300-yarder to the green,0
2217,Synset('primary_subtractive_color_for_light.n.01'),1,"the primary subtractive colors for light are magenta, cyan, and yellow",Synset('cluster_bomb.n.01'),2,cluster bombs cannot be targeted precisely,1
2218,Synset('flying_visit.n.01'),2,he wanted to hear all about my flying visit to his old stamping grounds,Synset('girlfriend.n.02'),6,his girlfriend kicked him out,1
2219,Synset('support.n.08'),1,he leaned against the wall for support,Synset('anathema.n.01'),2,he is an anathema to me,1
2220,Synset('lotion.n.02'),2,a lotion for dry skin,Synset('premium.n.02'),1,they paid a premium for access to water,0
2221,Synset('officer.n.04'),2,he is the officer in charge of the ship's engines,Synset('tortuosity.n.01'),1,they built a tree house in the tortuosities of its boughs,0
2222,Synset('segregation.n.03'),2,sequestration of the jury,Synset('examination.n.02'),1,when the test was stolen the professor had to make a new set of questions,0
2223,Synset('carpetbagger.n.01'),2,after the Civil War the carpetbaggers from the north tried to take over the south,Synset('excitation.n.03'),1,he looked forward to the excitements of the day,0
2224,Synset('punch-up.n.01'),2,the quarrel ended in a punch-up,Synset('slack.n.05'),1,he hadn't counted on the slackness of the rope,0
2225,Synset('respecter.n.01'),2,X is no respecter of Y,Synset('failure.n.03'),1,he felt that his entire life had been a failure,0
2226,Synset('respecter.n.01'),2,X is no respecter of Y,Synset('finish_coat.n.02'),4,we can't paint until they put on the finishing coat,1
2227,Synset('right_ascension.n.01'),2,one hour of right ascension equals fifteen degrees,Synset('circus.n.01'),1,he ran away from home to join the circus,0
2228,Synset('acquaintance.n.03'),2,I have trouble remembering the names of all my acquaintances,Synset('glibness.n.01'),1,the glibness of a high-pressure salesman,0
2229,Synset('president_of_the_united_states.n.01'),2,the President likes to jog every morning,Synset('rune.n.01'),1,each rune had its own magical significance,0
2230,Synset('subject.n.06'),2,the subjects for this investigation were selected randomly,Synset('career.n.02'),1,the general had had a distinguished career,0
2231,Synset('desperate.n.01'),2,they prey on the hopes of the desperate,Synset('stinger.n.02'),1,the unkindest cut of all,0
2232,Synset('piece.n.01'),1,an important piece of the evidence,Synset('substance.n.01'),2,DNA is the substance of our genes,1
2233,Synset('bill_of_goods.n.01'),1,they tried to sell me a bill of goods about a secondhand car,Synset('associate.n.03'),2,associates in the law firm bill at a lower rate than do partners,1
2234,Synset('meat_grinder.n.02'),1,the meat grinder of politics destroyed his reputation,Synset('secretary_of_defense.n.01'),2,the first Defense Secretary was James V. Forrestal who was appointed by Truman,1
2235,Synset('return.n.10'),2,in return we gave them as good as we got,Synset('refutation.n.01'),1,his refutation of the charges was short and persuasive,0
2236,Synset('visiting.n.01'),2,"the purpose was to promote homes, clubs, visiting, and other services",Synset('notice.n.06'),1,his hard work soon attracted the teacher's notice,0
2237,Synset('telomere.n.01'),1,telomeres act as caps to keep the sticky ends of chromosomes from randomly clumping together,Synset('dresser.n.02'),2,she's an elegant dresser,1
2238,Synset('duce.n.01'),2,Mussolini was called Il Duce,Synset('substance.n.07'),1,shigella is one of the most toxic substances known to man,0
2239,Synset('baby.n.02'),2,the baby of the family,Synset('suspense.n.03'),1,the play kept the audience in suspense,0
2240,Synset('stringer.n.01'),2,a first stringer,Synset('set.n.11'),1,before the set of sun,0
2241,Synset('passage.n.05'),1,the outward passage took 10 days,Synset('map-reader.n.01'),2,he is a good map-reader,1
2242,Synset('brahman.n.01'),2,a Boston brahman,Synset('estimate.n.02'),1,many factors are involved in any estimate of human life,0
2243,Synset('culture.n.04'),1,the culture of cells in a Petri dish,Synset('corticosteroid.n.01'),2,adrenal cortical steroids are used to treat many different conditions,1
2244,Synset('preventive.n.01'),2,the doctor recommended several preventatives,Synset('authority.n.07'),1,this book is the final authority on the life of Milton,0
2245,Synset('twist.n.11'),2,they liked to dance the twist,Synset('entree.n.04'),1,she made a graceful entree into the ballroom,0
2246,Synset('crash_course.n.01'),1,he took a crash course in Italian on his way to Italy,Synset('moral_obligation.n.01'),2,he did it out of a feeling of moral obligation,1
2247,Synset('internee.n.01'),2,the internees were enemy aliens and suspected terrorists,Synset('breath.n.02'),1,his sour breath offended her,0
