id,synset1,depth1,sentence1,synset2,depth2,sentence2,specific
1777,Synset('land.n.04'),4,the plane turned away from the sea and moved back over land,Synset('greenwood.n.01'),7,the greenwood was Robin Hood's home,1
1778,Synset('details.n.01'),6,after the trial he gave us the real details,Synset('dope.n.04'),7,is that the straight dope?,1
1779,Synset('defect.n.03'),6,a flaw caused the crystal to shatter,Synset('hole.n.06'),7,he shot holes in my argument,1
1780,Synset('reservation.n.02'),6,he recommended her without any reservations,Synset('fine_print.n.01'),7,don't sign a contract without reading the fine print,1
1781,Synset('worthlessness.n.01'),5,the drill sergeant's intent was to convince all the recruits of their worthlessness,Synset('damn.n.01'),6,his promise is not worth a damn,1
1782,Synset('efficiency.n.02'),6,she did the work with great efficiency,Synset('economy.n.02'),7,economy of effort,1
1783,Synset('stop.n.01'),7,it came to a stop at the bottom of the hill,Synset('cessation.n.01'),8,a cessation of the thunder,1
1784,Synset('discussion.n.02'),6,we had a good discussion,Synset('public_discussion.n.01'),7,such a proposal deserves thorough public discussion,1
1785,Synset('decision.n.01'),8,the burden of decision was his,Synset('footwork.n.02'),11,she needs some fancy footwork to cover all those lies,1
1786,Synset('evidence.n.02'),5,his trembling was evidence of his fear,Synset('testament.n.03'),7,his easy victory was a testament to his skill,1
1787,Synset('restitution.n.03'),8,upon the restitution of the book to its rightful owner the child was given a tongue lashing,Synset('clawback.n.01'),9,the Treasury will find some clawback for the extra benefits members received,1
1788,Synset('production.n.01'),6,Shakespeare's production of poetry was enormous,Synset('devising.n.01'),7,the devising of plans,1
1789,Synset('play.n.08'),8,Freud believed in the utility of play to a small child,Synset('house.n.07'),9,the children were playing house,1
1790,Synset('class.n.01'),5,there are two classes of detergents,Synset('future_progressive.n.01'),9,`I will be running' is an example of the future progressive,1
1791,Synset('urgency.n.02'),8,the urgency of his need,Synset('edge.n.04'),9,his voice had an edge to it,1
1792,Synset('side.n.06'),11,he was on the heavy side,Synset('downside.n.01'),12,there is a downside even to motherhood,1
1793,Synset('presentness.n.01'),8,a study of the pastness of the present and...of the presentness of the past,Synset('modernity.n.01'),10,a shopping mall would instill a spirit of modernity into this village,1
1794,Synset('image.n.01'),7,her imagination forced images upon her too awful to contemplate,Synset('mental_picture.n.01'),8,he described his mental picture of his assailant,1
1795,Synset('ferocity.n.01'),7,the storm's violence,Synset('savageness.n.01'),8,the coastline is littered with testaments to the savageness of the waters,1
1796,Synset('lecture.n.02'),8,a good lecture was my father's idea of discipline,Synset('sermon.n.02'),9,your preaching is wasted on him,1
1797,Synset('disturbance.n.03'),6,they were amazed by the furious disturbance they had caused,Synset('convulsion.n.03'),7,the convulsions of the stock market,1
1798,Synset('thought.n.03'),7,19th century thought,Synset('mainstream.n.01'),8,his thinking was in the American mainstream,1
1799,Synset('iniquity.n.01'),6,the powers of darkness,Synset('foulness.n.01'),7,he understood the foulness of sin,1
1800,Synset('deliberation.n.02'),9,a little deliberation would have deterred them,Synset('think.n.01'),10,I need to give it a good think,1
1801,Synset('constitution.n.02'),10,the constitution of a PTA group last year,Synset('colonization.n.01'),11,the British colonization of America,1
1802,Synset('attention.n.05'),7,keeping track of all the details requires your complete attention,Synset('watchfulness.n.01'),8,"wakefulness, watchfulness, and bellicosity make a good hunter",1
1803,Synset('atmosphere.n.03'),6,there was great heat as the comet entered the atmosphere,Synset('airspace.n.02'),7,the plane was refused permission to enter Chinese airspace,1
1804,Synset('feeling.n.04'),9,he had a queasy feeling,Synset('constriction.n.03'),10,he felt a constriction in her chest,1
1805,Synset('control.n.01'),6,under control,Synset('corporatism.n.01'),7,individualism is in danger of being swamped by a kind of corporatism,1
1806,Synset('meeting.n.04'),8,his meeting with the salesmen was the high point of his day,Synset('visit.n.01'),9,he dropped by for a visit,1
1807,Synset('imagination.n.02'),8,he could still hear her in his imagination,Synset('mind's_eye.n.01'),9,I could see her clearly in my mind's eye,1
1808,Synset('kilogram.n.01'),8,a kilogram is approximately 2.2 pounds,Synset('key.n.05'),9,they were carrying two keys of heroin,1
1809,Synset('sight.n.02'),5,he was a familiar sight on the television,Synset('spectacle.n.01'),6,the tragic spectacle of cripples trying to escape,1
1810,Synset('watering.n.02'),10,the lawn needs a great deal of watering,Synset('sprinkle.n.02'),11,baptized with a sprinkling of holy water,1
1811,Synset('increase.n.02'),7,the increase is scheduled for next month,Synset('waxing.n.02'),8,the waxing of the moon,1
1812,Synset('twilight.n.01'),10,he loved the twilight,Synset('night.n.06'),11,they worked from morning to night,1
1813,Synset('disabled.n.01'),5,technology to help the elderly and the disabled,Synset('the_halt.n.01'),6,"the poor, and the maimed, and the halt, and the blind",1
1814,Synset('guy.n.01'),10,a nice guy,Synset('sod.n.04'),11,the poor sod couldn't even buy a drink,1
1815,Synset('sale.n.03'),9,they held a sale to reduce their inventory,Synset('bazaar.n.03'),10,the church bazaar,1
1816,Synset('guardianship.n.02'),9,he left his car in my keeping,Synset('hands.n.01'),10,my fate is in your hands,1
1817,Synset('sale.n.02'),10,they tried to boost sales,Synset('sell.n.01'),11,it was a hard sell,1
1818,Synset('slip.n.07'),9,he blamed his slip on the ice,Synset('spill.n.04'),10,he had a nasty spill on the ice,1
1819,Synset('kilogram.n.01'),8,a kilogram is approximately 2.2 pounds,Synset('key.n.05'),9,they were carrying two keys of heroin,1
1820,Synset('atmosphere.n.03'),6,there was great heat as the comet entered the atmosphere,Synset('airspace.n.02'),7,the plane was refused permission to enter Chinese airspace,1
1821,Synset('complex.n.01'),9,"the complex of shopping malls, houses, and roads created a new town",Synset('hybrid.n.02'),10,the vice-presidency is a hybrid of administrative and legislative offices,1
1822,Synset('purpose.n.01'),7,his intent was to provide a new translation,Synset('will.n.02'),8,where there's a will there's a way,1
1823,Synset('support.n.03'),8,the policy found little public support,Synset('anchor.n.02'),9,faith is his anchor,1
1824,Synset('directness.n.01'),6,rivaling a hawk in directness of aim,Synset('downrightness.n.01'),7,what some people take for rudeness is really straightforwardness,1
1825,Synset('entrance.n.03'),8,she made a grand entrance,Synset('penetration.n.03'),9,the penetration of upper management by women,1
1826,Synset('equality.n.02'),6,on a par with the best,Synset('egality.n.01'),7,egality represents an extreme leveling of society,1
1827,Synset('dead_person.n.01'),8,I wonder what the dead person would have done,Synset('infernal.n.01'),9,his roar made the infernals quake,1
1828,Synset('vacation.n.01'),8,we get two weeks of vacation every summer,Synset('half-term.n.01'),9,he came to visit at half-term,1
1829,Synset('consolation.n.01'),8,second place was no consolation to him,Synset('cold_comfort.n.01'),9,he told me that time heals all wounds but that was cold comfort to me,1
1830,Synset('range.n.02'),8,range of motion,Synset('view.n.04'),9,they were soon out of view,1
1831,Synset('breadth.n.01'),7,a teacher must have a breadth of knowledge of the subject,Synset('capaciousness.n.01'),8,the very capaciousness of the idea meant that agreement on fundamentals was unnecessary,1
1832,Synset('argumentation.n.02'),9,I can't follow your line of reasoning,Synset('party_line.n.01'),11,He won in a vote along party lines,1
1833,Synset('cake.n.01'),7,a bar of chocolate,Synset('tablet.n.03'),8,a tablet of soap,1
1834,Synset('look.n.02'),9,he went out to have a look,Synset('eye-beaming.n.01'),11,he pretended profundity by eye-beamings at people,1
1835,Synset('version.n.01'),8,his version of the fight was different from mine,Synset('approximation.n.03'),9,newspapers gave only an approximation of the actual events,1
1836,Synset('outbreak.n.01'),6,the outbreak of hostilities,Synset('recrudescence.n.01'),7,a recrudescence of racism,1
1837,Synset('lighter.n.02'),8,do you have a light?,Synset('match.n.01'),9,he always carries matches to light his pipe,1
1838,Synset('popularity.n.01'),5,his charm soon won him affection and popularity,Synset('hot_stuff.n.02'),6,skiing is hot stuff in New Hampshire,1
1839,Synset('hostility.n.01'),8,he could not conceal his hostility,Synset('virulence.n.02'),9,the virulence of the malicious old man,1
1840,Synset('sociality.n.01'),6,mammals as a class are not strong on sociality,Synset('outwardness.n.03'),9,hearty showmanship and all-round outwardness,1
1841,Synset('importance.n.01'),7,the importance of a well-balanced diet,Synset('significance.n.01'),8,do not underestimate the significance of nuclear power,1
1842,Synset('deference.n.01'),8,his deference to her wishes was very flattering,Synset('court.n.11'),9,pay court to the emperor,1
1843,Synset('inclination.n.05'),7,her inclination is for classical music,Synset('stomach.n.03'),8,he had no stomach for a fight,1
1844,Synset('advancement.n.03'),11,advancement of knowledge,Synset('stride.n.03'),12,make strides,1
1845,Synset('ardor.n.03'),7,he spoke with great ardor,Synset('zeal.n.02'),8,he had an absolute zeal for litigation,1
1846,Synset('atmosphere.n.04'),9,the atmosphere was thick with fog,Synset('low.n.01'),11,a low moved in over night bringing sleet and snow,1
1847,Synset('prize.n.01'),8,the prize was a free trip to Europe,Synset('premium.n.04'),10,they encouraged customers with a premium for loyal patronage,1
1848,Synset('advancement.n.03'),11,advancement of knowledge,Synset('forwarding.n.02'),12,his experience in marketing resulted in the forwarding of his career,1
1849,Synset('being.n.01'),5,a point of view gradually coming into being,Synset('life.n.03'),6,he hoped for a new life in Australia,1
1850,Synset('ardor.n.03'),7,he spoke with great ardor,Synset('zeal.n.02'),8,he had an absolute zeal for litigation,1
1851,Synset('augury.n.01'),7,he hoped it was an augury,Synset('omen.n.01'),8,he looked for an omen before going into battle,1
1852,Synset('term.n.02'),6,a prison term,Synset('school_term.n.01'),7,they had to shorten the school term,1
1853,Synset('gravity.n.01'),9,the more remote the body the less the gravity,Synset('solar_gravity.n.01'),10,solar gravity creates extreme pressures and temperatures,1
1854,Synset('socialization.n.03'),8,the socialization of children to the norms of their culture,Synset('breeding.n.03'),9,they debated whether nature or nurture was more important,1
1855,Synset('integrity.n.01'),5,the integrity of the nervous system is required for normal development,Synset('incompleteness.n.01'),6,the study was criticized for incompleteness of data but it stimulated further research,1
1856,Synset('endorsement.n.05'),9,a star athlete can make a lot of money from endorsements,Synset('auspices.n.01'),10,the tournament was held under the auspices of the city council,1
1857,Synset('news.n.01'),6,they awaited news of the outcome,Synset('latest.n.01'),7,have you heard the latest?,1
1858,Synset('dead_person.n.01'),8,I wonder what the dead person would have done,Synset('infernal.n.01'),9,his roar made the infernals quake,1
1859,Synset('significance.n.01'),8,do not underestimate the significance of nuclear power,Synset('matter.n.05'),10,they were friends and it was no matter who won the games,1
1860,Synset('indulgence.n.02'),8,too much indulgence spoils a child,Synset('softness.n.10'),9,softness is not something permitted of good leaders,1
1861,Synset('feeling.n.06'),8,he had a great feeling for music,Synset('sprachgefuhl.n.01'),9,Dubyuh has no sprachgefuhl,1
1862,Synset('recognition.n.02'),8,a politician whose recall of names was as remarkable as his recognition of faces,Synset('identity.n.02'),9,geneticists only recently discovered the identity of the gene that causes it,1
1863,Synset('prison_term.n.01'),7,he served a prison term of 15 months,Synset('life_sentence.n.01'),8,he got life for killing the guard,1
